# Time-averaged data for fix Re_Primary
Step Lx Ly Lz StrainY StressYY
94000 61.217 139.166 55.9385 0.0469503 2.49213
94200 61.217 139.18 55.9385 0.0470503 2.51134
94400 61.217 139.193 55.9385 0.0471503 2.5365
94600 61.217 139.206 55.9385 0.0472503 2.56463
94800 61.217 139.219 55.9385 0.0473503 2.56782
95000 61.217 139.233 55.9385 0.0474503 2.58255
95200 61.217 139.246 55.9385 0.0475503 2.62409
95400 61.217 139.259 55.9385 0.0476503 2.6371
95600 61.217 139.273 55.9385 0.0477503 2.65079
95800 61.217 139.286 55.9385 0.0478503 2.65935
96000 61.217 139.299 55.9385 0.0479503 2.68078
96200 61.217 139.312 55.9385 0.0480503 2.70464
96400 61.217 139.326 55.9385 0.0481503 2.72503
96600 61.217 139.339 55.9385 0.0482503 2.74005
96800 61.217 139.352 55.9385 0.0483503 2.75321
97000 61.217 139.366 55.9385 0.0484503 2.78137
97200 61.217 139.379 55.9385 0.0485503 2.79652
97400 61.217 139.392 55.9385 0.0486503 2.82304
97600 61.217 139.406 55.9385 0.0487503 2.83624
97800 61.217 139.419 55.9385 0.0488503 2.85526
98000 61.217 139.432 55.9385 0.0489503 2.85575
98200 61.217 139.445 55.9385 0.0490503 2.88202
98400 61.217 139.459 55.9385 0.0491503 2.90631
98600 61.217 139.472 55.9385 0.0492503 2.92428
98800 61.217 139.485 55.9385 0.0493503 2.95649
99000 61.217 139.499 55.9385 0.0494503 2.9759
99200 61.217 139.512 55.9385 0.0495503 2.97395
99400 61.217 139.525 55.9385 0.0496503 3.01242
99600 61.217 139.538 55.9385 0.0497503 3.03956
99800 61.217 139.552 55.9385 0.0498503 3.04472
100000 61.217 139.565 55.9385 0.0499503 3.05859
100200 61.217 139.578 55.9385 0.0500503 3.08579
100400 61.217 139.592 55.9385 0.0501503 3.09406
100600 61.217 139.605 55.9385 0.0502503 3.1229
100800 61.217 139.618 55.9385 0.0503503 3.13152
101000 61.217 139.632 55.9385 0.0504503 3.14556
101200 61.217 139.645 55.9385 0.0505503 3.17418
101400 61.217 139.658 55.9385 0.0506503 3.18879
101600 61.217 139.671 55.9385 0.0507503 3.21605
101800 61.217 139.685 55.9385 0.0508503 3.24301
